dataset,eps_fraction,eps_abs,min_samples,auto_eps,true_contam,auc_roc,auc_roc_std,auc_pr,auc_pr_std,f1,f1_std
mammography,0.5,0.2399,20,0.4798,0.023249575248144506,0.8639591348773272,0.018951377649341457,0.24804377905246056,0.05039279496327749,0.08192619752187669,0.0016253087931337126
mammography,0.75,0.3598,2,0.4798,0.023249575248144506,0.8188692386355649,0.01946673839416141,0.17229738139502865,0.03617225987849663,0.15960217256401596,0.014305161544265612
mammography,0.75,0.3598,3,0.4798,0.023249575248144506,0.8277047471392656,0.0175672931156117,0.18820359132693049,0.039889515810465424,0.14886617690162535,0.011342610731820909
mammography,0.75,0.3598,5,0.4798,0.023249575248144506,0.8316542739663669,0.01904734854254577,0.19513502088477302,0.048394008394746155,0.14361313302142342,0.011352957864649826
mammography,0.75,0.3598,7,0.4798,0.023249575248144506,0.8508801823506541,0.01837153849229138,0.20761320328841784,0.05436273940354818,0.144591733262526,0.009984264084768798
mammography,0.75,0.3598,10,0.4798,0.023249575248144506,0.8577269292345864,0.0179079885461461,0.2185111473591251,0.04829449179147305,0.13732189987723867,0.00957453497411971
mammography,0.75,0.3598,15,0.4798,0.023249575248144506,0.8529574394243905,0.018884334651279013,0.20893561469741434,0.04978679589917948,0.12266078062957002,0.00966756115478066
mammography,0.75,0.3598,20,0.4798,0.023249575248144506,0.8504918989653192,0.018944005897705146,0.20233363724963657,0.04695016057952305,0.11485295678365806,0.00724591251870596
mammography,1.0,0.4798,2,0.4798,0.023249575248144506,0.814253476823007,0.019596484730920898,0.1805513194162917,0.0392983094960469,0.19843665528043908,0.024785380394184722
mammography,1.0,0.4798,3,0.4798,0.023249575248144506,0.8194780042465309,0.019105861802442788,0.1734385912890925,0.03864211147916717,0.18922238824298274,0.023493086536638494
mammography,1.0,0.4798,5,0.4798,0.023249575248144506,0.8224425451330925,0.018785117142495568,0.20013664607479523,0.04624568435617231,0.18367080969938535,0.019892582591768907
mammography,1.0,0.4798,7,0.4798,0.023249575248144506,0.8338120634426304,0.020229584421806064,0.19043567126727995,0.03886372169207916,0.18163538589621292,0.01694349173425123
mammography,1.0,0.4798,10,0.4798,0.023249575248144506,0.8488111607485397,0.019428868400744738,0.2041311913465996,0.052720676068102976,0.18149582411940435,0.013176683466506859
mammography,1.0,0.4798,15,0.4798,0.023249575248144506,0.8567788264074128,0.015488517769175024,0.2279041638718934,0.051958618693121794,0.17912060087899678,0.015646227943411938
mammography,1.0,0.4798,20,0.4798,0.023249575248144506,0.8539072879974571,0.01663107940840187,0.20452863472733882,0.04354144557860599,0.16154063840831495,0.011476836069894074
mammography,1.5,0.7197,2,0.4798,0.023249575248144506,0.811148508169059,0.02302741167900685,0.17796384931818396,0.043651159845284664,0.2156018223832922,0.059432246608936756
mammography,1.5,0.7197,3,0.4798,0.023249575248144506,0.811618542593943,0.02323075034233922,0.1725158930111593,0.04251457560355744,0.20436690021343423,0.06028243414208917
mammography,1.5,0.7197,5,0.4798,0.023249575248144506,0.8136409738973107,0.021523720449407327,0.17167988999678152,0.04024070943505196,0.23068972291750284,0.06003706655705658
mammography,1.5,0.7197,7,0.4798,0.023249575248144506,0.8166707666709867,0.02084286043882436,0.18209396303147607,0.04142338070135483,0.2444221265975111,0.04878143027819876
mammography,1.5,0.7197,10,0.4798,0.023249575248144506,0.8186020041098372,0.0211481142809695,0.18751340727336616,0.04144594092601098,0.24998177261335158,0.04515883530233655
mammography,1.5,0.7197,15,0.4798,0.023249575248144506,0.8169363408843694,0.020785455869216804,0.17933208312991955,0.03952494965231302,0.23471970000631354,0.046237549545151364
mammography,1.5,0.7197,20,0.4798,0.023249575248144506,0.8159430944869248,0.020236862226705215,0.17082170820355053,0.03811312538739843,0.2182570059151548,0.045452059147007236
mammography,2.0,0.9596,2,0.4798,0.023249575248144506,0.8095656179618069,0.023379824156591057,0.17728424598576017,0.050313737309029195,0.21524478973060876,0.05863029398211577
mammography,2.0,0.9596,3,0.4798,0.023249575248144506,0.8106501621947846,0.02435248721929012,0.1778227918481098,0.048717672824664555,0.23812896970791705,0.06092927060431103
mammography,2.0,0.9596,5,0.4798,0.023249575248144506,0.8114303332940016,0.023681043505998263,0.16587569540594932,0.04174835248056181,0.22365550208687462,0.053507949707258994
mammography,2.0,0.9596,7,0.4798,0.023249575248144506,0.8117330098464581,0.02343162813738138,0.16969599569185886,0.04009752441810845,0.24009376327969453,0.04939355558396721
mammography,2.0,0.9596,10,0.4798,0.023249575248144506,0.813289210935752,0.022644050132209763,0.17567555256549966,0.04290109629564015,0.26136777770533454,0.07262929982056382
mammography,2.0,0.9596,15,0.4798,0.023249575248144506,0.8164098727652679,0.019042956766163903,0.17269443008411955,0.03592176860176485,0.25993470221445825,0.051354330220958276
mammography,2.0,0.9596,20,0.4798,0.023249575248144506,0.8190316083171654,0.021278781997477566,0.18185117349693186,0.04258854843461618,0.2731454084257823,0.05403992463154168
mammography,3.0,1.4393,2,0.4798,0.023249575248144506,0.8095585608283639,0.02331239358486916,0.16905702810940768,0.04658756457534923,0.13668146840081571,0.05128757909605419
mammography,3.0,1.4393,3,0.4798,0.023249575248144506,0.8095656308574368,0.023493491770526714,0.1715744981128932,0.05233372105928714,0.18114292965099416,0.03528977928415129
mammography,3.0,1.4393,5,0.4798,0.023249575248144506,0.8098650222481855,0.02407864019710812,0.1655572207797073,0.04704820803849837,0.1915135712349134,0.04756315786770261
mammography,3.0,1.4393,7,0.4798,0.023249575248144506,0.8107099793798879,0.024151919977867004,0.16472121159906083,0.04269435272912343,0.19664544492578237,0.05676032296024463
mammography,3.0,1.4393,10,0.4798,0.023249575248144506,0.8106360382561755,0.024016290959993303,0.16535188331490347,0.04162978653390887,0.21029201129212582,0.04821729917594464
mammography,3.0,1.4393,15,0.4798,0.023249575248144506,0.8105566035941412,0.023603182578740497,0.1626966617698656,0.03515074728784783,0.21614386963605564,0.039003174281032664
mammography,3.0,1.4393,20,0.4798,0.023249575248144506,0.8104916007538785,0.023388714666918598,0.16367164905717066,0.035649937294777195,0.23131252410728206,0.044250582698890366
satellite,0.25,0.5222,2,2.0889,0.3163947163947164,0.5,0.0,0.3163947163947164,0.00031080031080030766,0.4806987702562924,0.00035857947362372133
satellite,0.25,0.5222,3,2.0889,0.3163947163947164,0.5,0.0,0.3163947163947164,0.00031080031080030766,0.4806987702562924,0.00035857947362372133
satellite,0.25,0.5222,5,2.0889,0.3163947163947164,0.5,0.0,0.3163947163947164,0.00031080031080030766,0.4806987702562924,0.00035857947362372133
satellite,0.25,0.5222,7,2.0889,0.3163947163947164,0.5,0.0,0.3163947163947164,0.00031080031080030766,0.4806987702562924,0.00035857947362372133
satellite,0.25,0.5222,10,2.0889,0.3163947163947164,0.5,0.0,0.3163947163947164,0.00031080031080030766,0.4806987702562924,0.00035857947362372133
satellite,0.25,0.5222,15,2.0889,0.3163947163947164,0.5,0.0,0.3163947163947164,0.00031080031080030766,0.4806987702562924,0.00035857947362372133
satellite,0.25,0.5222,20,2.0889,0.3163947163947164,0.5,0.0,0.3163947163947164,0.00031080031080030766,0.4806987702562924,0.00035857947362372133
satellite,0.5,1.0445,2,2.0889,0.3163947163947164,0.6486368241757814,0.009779873305039313,0.5318291701751223,0.010867679227968061,0.4940066793332386,0.007877851103857806
satellite,0.5,1.0445,3,2.0889,0.3163947163947164,0.6547575468362185,0.01718053897463979,0.522538341360574,0.022294579753747015,0.5019275533004889,0.008189959990005302
satellite,0.5,1.0445,5,2.0889,0.3163947163947164,0.6725761947593545,0.013804463159055569,0.5369364334440047,0.014266354427554641,0.5140650747748828,0.005862404988999285
satellite,0.5,1.0445,7,2.0889,0.3163947163947164,0.691228527025784,0.01486815865568738,0.5545320040626038,0.018273290029230997,0.5180011629933385,0.0025078947858172634
satellite,0.5,1.0445,10,2.0889,0.3163947163947164,0.7674651695702598,0.014131731385904647,0.7020571220493326,0.015420629273641209,0.5203657201330328,0.002043792924301773
satellite,0.5,1.0445,15,2.0889,0.3163947163947164,0.7720339996550962,0.01807245154230873,0.6980652955280163,0.01798563479869444,0.5175045067781764,0.002790416496985486
satellite,0.5,1.0445,20,2.0889,0.3163947163947164,0.7690009484730334,0.01727663174088703,0.693522918984806,0.014404612148690604,0.5101248235013668,0.003314404061890193
satellite,0.75,1.5667,2,2.0889,0.3163947163947164,0.640087564497504,0.014640374925328334,0.5107940317618211,0.018212936129856236,0.4231857270809914,0.026631242746162777
satellite,0.75,1.5667,3,2.0889,0.3163947163947164,0.6473238824247203,0.013411160529516623,0.5351865265215862,0.017201848858845122,0.454766061351917,0.01656714016843982
satellite,0.75,1.5667,5,2.0889,0.3163947163947164,0.6525027471427883,0.014997758352373864,0.550713202027232,0.015816224798851055,0.47119514471501595,0.01719405062097307
satellite,0.75,1.5667,7,2.0889,0.3163947163947164,0.6584955032732953,0.015796966316362886,0.5540557241675772,0.01663415168350002,0.4893329843241524,0.016763046310510746
satellite,0.75,1.5667,10,2.0889,0.3163947163947164,0.660987165070865,0.01580613542960928,0.5538294931473166,0.016909013226153336,0.4967987209185328,0.01850627926356516
satellite,0.75,1.5667,15,2.0889,0.3163947163947164,0.6749105836537167,0.01658363921017015,0.566084915812931,0.020842158347584565,0.5076231959164395,0.0216771118411642
satellite,0.75,1.5667,20,2.0889,0.3163947163947164,0.685287981306853,0.014684119883458396,0.579681964015273,0.017384377640791548,0.5141380807315933,0.018134922426476806
satellite,1.0,2.0889,2,2.0889,0.3163947163947164,0.6311004525359072,0.015857765313772212,0.48152653311779436,0.02229278848417965,0.19479433615288366,0.020148737628079023
satellite,1.0,2.0889,3,2.0889,0.3163947163947164,0.6331812122882281,0.016193654994112065,0.48880200547292646,0.02347582367655005,0.22585094792896226,0.020746701352293825
satellite,1.0,2.0889,5,2.0889,0.3163947163947164,0.639640940403155,0.015332737810379974,0.5188801545223091,0.020449311795310447,0.30572935231745957,0.017810287299965408
satellite,1.0,2.0889,7,2.0889,0.3163947163947164,0.6447110939645754,0.014413549528930822,0.5407823484130232,0.017541418933205963,0.3455277090953496,0.015407698769688897
satellite,1.0,2.0889,10,2.0889,0.3163947163947164,0.6460304991120728,0.013687586872707143,0.5439867143094622,0.016264119264481465,0.37099908151646116,0.005676141313737644
satellite,1.0,2.0889,15,2.0889,0.3163947163947164,0.6493512507830552,0.014714997450310883,0.5479077116494097,0.017151242085519713,0.386762874967689,0.012371323395917226
satellite,1.0,2.0889,20,2.0889,0.3163947163947164,0.6528853735974431,0.015924944580386152,0.5493461579814163,0.016966870737907695,0.39625143272157926,0.011630816662162528
satellite,1.5,3.1334,2,2.0889,0.3163947163947164,0.6295896422263435,0.015516758436771513,0.47846680650788614,0.023404830004551205,0.02699861420002687,0.013659044118686937
satellite,1.5,3.1334,3,2.0889,0.3163947163947164,0.6295070909343325,0.015418460014834939,0.47562970572122526,0.020059649040249847,0.02888942305855984,0.014392410006840477
satellite,1.5,3.1334,5,2.0889,0.3163947163947164,0.629754917518875,0.015463178426107772,0.47733463442248103,0.020835672738934247,0.03551354126593996,0.01217414039405567
satellite,1.5,3.1334,7,2.0889,0.3163947163947164,0.6309649500728783,0.015230201063439319,0.4824322346455072,0.020528432644210035,0.04303196374337936,0.012208226358346874
satellite,1.5,3.1334,10,2.0889,0.3163947163947164,0.6337989860688845,0.015378184654826292,0.49502166152177446,0.021804945224488288,0.07240794999763146,0.016023789835180494
satellite,1.5,3.1334,15,2.0889,0.3163947163947164,0.6367249010987489,0.015306289270532448,0.5131597249250939,0.019994904108037243,0.1269510822234336,0.01327384126864607
satellite,1.5,3.1334,20,2.0889,0.3163947163947164,0.637871619497799,0.015380174078686908,0.52122343764478,0.019872237719297452,0.17335716099793824,0.009165137812785003
satellite,2.0,4.1778,2,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.001958387266887195,0.002398527755779096
satellite,2.0,4.1778,3,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.001958387266887195,0.002398527755779096
satellite,2.0,4.1778,5,2.0889,0.3163947163947164,0.6295907590456421,0.0155356514300691,0.47827588477867866,0.02404009925932173,0.001958387266887195,0.002398527755779096
satellite,2.0,4.1778,7,2.0889,0.3163947163947164,0.6295924357444498,0.01553420743379497,0.47820241785149664,0.023736209780210994,0.001958387266887195,0.002398527755779096
satellite,2.0,4.1778,10,2.0889,0.3163947163947164,0.6295768002742689,0.015547258642971983,0.47843862451524616,0.02371877828671389,0.001958387266887195,0.002398527755779096
satellite,2.0,4.1778,15,2.0889,0.3163947163947164,0.6303769843983564,0.015515361160907074,0.4826028570113626,0.02332956746356173,0.00293877942374994,0.0023995073425773263
satellite,2.0,4.1778,20,2.0889,0.3163947163947164,0.6315751426288285,0.015843703222807936,0.4888372840814519,0.023284619565811748,0.004894769643798839,0.003092697661802496
satellite,3.0,6.2667,2,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.0,0.0
satellite,3.0,6.2667,3,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.0,0.0
satellite,3.0,6.2667,5,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.0,0.0
satellite,3.0,6.2667,7,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.0,0.0
satellite,3.0,6.2667,10,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.0,0.0
satellite,3.0,6.2667,15,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.0,0.0
satellite,3.0,6.2667,20,2.0889,0.3163947163947164,0.6295902006359928,0.01553596982110264,0.4781939846967786,0.024086217166292556,0.0,0.0
shuttle,0.25,0.02,2,0.0798,0.0715114976475141,0.6151207068030905,0.008944311084442479,0.16608844676560477,0.014160909240864068,0.16657047500371008,0.004854855649817778
shuttle,0.25,0.02,3,0.0798,0.0715114976475141,0.6313066473953869,0.010115399406354468,0.1740319847277524,0.01565129146330589,0.16081679909642926,0.003624127846128219
shuttle,0.25,0.02,5,0.0798,0.0715114976475141,0.6583809090174163,0.009504155549922686,0.18540394455458734,0.017639784701652235,0.15321587284820032,0.002245737209740298
shuttle,0.25,0.02,7,0.0798,0.0715114976475141,0.7241635114273646,0.010389133687533683,0.21390761506581174,0.01872526309867503,0.14739950224759485,0.0006959626972107473
shuttle,0.25,0.02,10,0.0798,0.0715114976475141,0.8093809100989844,0.021364144973073526,0.39244336327046625,0.038370940485452185,0.13873039169200982,0.00036402927139107295
shuttle,0.25,0.02,15,0.0798,0.0715114976475141,0.99219838354381,0.0016352844649220153,0.9195749228101731,0.013664043392729768,0.13403325800740867,0.00011992570569899992
shuttle,0.25,0.02,20,0.0798,0.0715114976475141,0.6965751495438661,0.2407585776141698,0.4074857267028323,0.41161780460028735,0.13348287046063403,7.14098676800544e-05
shuttle,0.5,0.0399,2,0.0798,0.0715114976475141,0.6050212296008384,0.01172958806931787,0.1626970803441819,0.01665006465123277,0.19135497001304952,0.013983969875096711
shuttle,0.5,0.0399,3,0.0798,0.0715114976475141,0.6101020467356134,0.010016433311325627,0.17125618956701255,0.012887160193880153,0.19050568020796604,0.009400015369917445
shuttle,0.5,0.0399,5,0.0798,0.0715114976475141,0.6259185963759547,0.013118310531025083,0.17619010600061824,0.018713616809206753,0.1853258749388392,0.009255109092019835
shuttle,0.5,0.0399,7,0.0798,0.0715114976475141,0.6384746093965402,0.014470776232551755,0.17392227492408455,0.022082309641593207,0.178244335358462,0.005733687623579308
shuttle,0.5,0.0399,10,0.0798,0.0715114976475141,0.6824655932178242,0.01697709431406602,0.17821482633807792,0.0171124000027845,0.17570051170446047,0.003031199723391299
shuttle,0.5,0.0399,15,0.0798,0.0715114976475141,0.7365122833776668,0.012343180552153568,0.1768495938003284,0.015219374433529486,0.16329672886435742,0.0025737004612556855
shuttle,0.5,0.0399,20,0.0798,0.0715114976475141,0.7885318136225148,0.021241282930394022,0.252811991384128,0.08573417303844172,0.15322238911275357,0.0012281558891375666
shuttle,0.75,0.0599,2,0.0798,0.0715114976475141,0.6027768970484194,0.012966154877495936,0.16154726026992722,0.01635267428181931,0.20212196625556503,0.019157684859715685
shuttle,0.75,0.0599,3,0.0798,0.0715114976475141,0.6048294486712734,0.011692878367274607,0.17006938044471404,0.01556768371207922,0.2054467720275035,0.014169736079951095
shuttle,0.75,0.0599,5,0.0798,0.0715114976475141,0.6137130242512849,0.012016178463810387,0.17406469838376976,0.016268461286392075,0.20496517208951248,0.01038038479062865
shuttle,0.75,0.0599,7,0.0798,0.0715114976475141,0.6278180605946335,0.015946984301025115,0.17895193281433786,0.020505805461484845,0.20494250024450794,0.010095551924382802
shuttle,0.75,0.0599,10,0.0798,0.0715114976475141,0.6459394937287193,0.011410524693517523,0.1744495859294544,0.019009590884976047,0.19860375717852347,0.008334901885465863
shuttle,0.75,0.0599,15,0.0798,0.0715114976475141,0.6905645586290078,0.008234958431326123,0.1665966473508999,0.018944941164314024,0.1932342576641788,0.004172108073798355
shuttle,0.75,0.0599,20,0.0798,0.0715114976475141,0.737197308212566,0.017743663061850337,0.17951000036003023,0.01780273031577188,0.18352459087703438,0.004857364442041429
shuttle,1.0,0.0798,2,0.0798,0.0715114976475141,0.6020476001478849,0.013083690159478727,0.159849799771585,0.015687721750373227,0.20129055976410762,0.015594749478651452
shuttle,1.0,0.0798,3,0.0798,0.0715114976475141,0.6039564924974823,0.013221378392854023,0.1682592941239381,0.01733455871187154,0.21137109974801443,0.017934778136575753
shuttle,1.0,0.0798,5,0.0798,0.0715114976475141,0.6121179541022983,0.012748721195420573,0.17333047302924087,0.01637118378581045,0.21508295185073875,0.011195668232865108
shuttle,1.0,0.0798,7,0.0798,0.0715114976475141,0.620912262313956,0.011975997663530873,0.17920193392090605,0.017038642855931894,0.2151621222013184,0.007836680264639226
shuttle,1.0,0.0798,10,0.0798,0.0715114976475141,0.633358927359272,0.013977815460440279,0.17693830333495514,0.020395221555709494,0.21285561322879185,0.014098006145119413
shuttle,1.0,0.0798,15,0.0798,0.0715114976475141,0.6651450518253729,0.009348316557140914,0.16693085912104957,0.01662077046416271,0.21106675962286575,0.008253018981318489
shuttle,1.0,0.0798,20,0.0798,0.0715114976475141,0.7141026420867216,0.006714491831431446,0.1685976321241387,0.01149769985494414,0.21893415439681677,0.006312575050860989
shuttle,1.5,0.1197,2,0.0798,0.0715114976475141,0.6002549874698845,0.013184160814983033,0.15336421320958188,0.016250434920024332,0.15129168363589685,0.02204105233306402
shuttle,1.5,0.1197,3,0.0798,0.0715114976475141,0.6015926738090835,0.012938799359637921,0.15992859271203083,0.014831469254818364,0.17888868191511403,0.018275000926079095
shuttle,1.5,0.1197,5,0.0798,0.0715114976475141,0.6027490824723241,0.013565839783099031,0.16682609154302472,0.016106556758705814,0.19264090776019066,0.01310396739256335
shuttle,1.5,0.1197,7,0.0798,0.0715114976475141,0.6046928964208776,0.0134156178937125,0.16936345762744692,0.017302542197119006,0.19886875002886412,0.014019800199855607
shuttle,1.5,0.1197,10,0.0798,0.0715114976475141,0.6156902823339588,0.014697161917078153,0.1783312814886171,0.019155942782653403,0.21466045634466066,0.023440934504085315
shuttle,1.5,0.1197,15,0.0798,0.0715114976475141,0.6251035641565383,0.016968295390837024,0.17651146659510614,0.020872682264466678,0.2286841114538371,0.02242525593099645
shuttle,1.5,0.1197,20,0.0798,0.0715114976475141,0.6586679874216828,0.015418248599541117,0.1772887386679273,0.01985562412195207,0.24072576092488776,0.016124258265485414
shuttle,2.0,0.1597,2,0.0798,0.0715114976475141,0.598979408029607,0.013501718484587645,0.14841625188835164,0.016919833213446932,0.10016348667074174,0.023785517769651963
shuttle,2.0,0.1597,3,0.0798,0.0715114976475141,0.5997979673592814,0.013254498576250832,0.1528361544376842,0.01646886980613397,0.12318158649261095,0.020417814973878727
shuttle,2.0,0.1597,5,0.0798,0.0715114976475141,0.6009664277597438,0.013394490152044072,0.16094334550693323,0.01610535771590127,0.15656753294532905,0.02098628420712403
shuttle,2.0,0.1597,7,0.0798,0.0715114976475141,0.6015360390823534,0.012939699998924296,0.1642428800008679,0.01618809143893127,0.1677611361510431,0.016596834682746243
shuttle,2.0,0.1597,10,0.0798,0.0715114976475141,0.6029192439306217,0.013562646293516153,0.16750665689692928,0.01739222823324481,0.17407791163305855,0.01786409090481745
shuttle,2.0,0.1597,15,0.0798,0.0715114976475141,0.6077455604954348,0.014560056907282492,0.1705913017280609,0.01849225584152238,0.17858828144690916,0.017301531805451215
shuttle,2.0,0.1597,20,0.0798,0.0715114976475141,0.6104471137954801,0.012662268853601152,0.16601947183055338,0.017367102218741815,0.17243542782891313,0.017886284329084873
shuttle,3.0,0.2395,2,0.0798,0.0715114976475141,0.5985073410804008,0.013364980967914135,0.14593798170018388,0.015415152632529145,0.06862688364514431,0.017425863260457055
shuttle,3.0,0.2395,3,0.0798,0.0715114976475141,0.5990791039375021,0.013534672837612848,0.14911451653562527,0.016460380378832747,0.08866418489093564,0.017532818205111458
shuttle,3.0,0.2395,5,0.0798,0.0715114976475141,0.6001225087356857,0.01331524915159703,0.15564109069354531,0.015579027805850642,0.12373016648511845,0.022297793629226247
shuttle,3.0,0.2395,7,0.0798,0.0715114976475141,0.6009392520934871,0.013377437666310214,0.1612364318078469,0.016370767521279854,0.14503069962209011,0.02289215921004442
shuttle,3.0,0.2395,10,0.0798,0.0715114976475141,0.6011292080860967,0.013301209136335174,0.16274628413128864,0.016063364113248386,0.14985846696654118,0.019285436686332993
shuttle,3.0,0.2395,15,0.0798,0.0715114976475141,0.6013576206132394,0.01326416863878203,0.16468411333774285,0.01613427958118724,0.15818168108783337,0.019836201315183294
shuttle,3.0,0.2395,20,0.0798,0.0715114976475141,0.6015201257991578,0.013804977552213108,0.1660849075504285,0.01808501316130729,0.16463882899831206,0.026804131333336964
fcps_target,0.25,0.0481,2,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.054387289181406825,0.013521628712957664
fcps_target,0.25,0.0481,3,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.04538193474218545,0.009583336947266374
fcps_target,0.25,0.0481,5,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.03622124529971245,0.006890410841276511
fcps_target,0.25,0.0481,7,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.03204613724050072,0.006075256721268503
fcps_target,0.25,0.0481,10,0.1924,0.015584415584415584,0.9,0.2,0.8025974025974026,0.3948051948051948,0.030918543821769628,0.006261508963783313
fcps_target,0.25,0.0481,15,0.1924,0.015584415584415584,0.5,0.0,0.015584415584415586,0.003181155510108023,0.030671239588437038,0.006160728734094552
fcps_target,0.25,0.0481,20,0.1924,0.015584415584415584,0.5,0.0,0.015584415584415586,0.003181155510108023,0.030671239588437038,0.006160728734094552
fcps_target,0.5,0.0962,2,0.1924,0.015584415584415584,0.861113047519461,0.09891237451012665,0.584255101194391,0.3172688662653253,0.06307070707070707,0.03674289319010676
fcps_target,0.5,0.0962,3,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.07743506493506494,0.018588335778647144
fcps_target,0.5,0.0962,5,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06426501845315394,0.014482394451245483
fcps_target,0.5,0.0962,7,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06228129371463818,0.013246702847925926
fcps_target,0.5,0.0962,10,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.05676286676286676,0.01144541023559662
fcps_target,0.5,0.0962,15,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.03677682673306015,0.007247736258216126
fcps_target,0.5,0.0962,20,0.1924,0.015584415584415584,0.6,0.20000000000000004,0.21168831168831162,0.394163867352391,0.030820135278734,0.0063474553779903015
fcps_target,0.75,0.1443,2,0.1924,0.015584415584415584,0.8905454862321365,0.07269491257077886,0.5885181002572306,0.3138190282699713,0.1909035409035409,0.11741556850693895
fcps_target,0.75,0.1443,3,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.20734632683658175,0.056816149712147594
fcps_target,0.75,0.1443,5,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.09327559878850257,0.020919956605003627
fcps_target,0.75,0.1443,7,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06729861104409415,0.014464819388835093
fcps_target,0.75,0.1443,10,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06266833437565145,0.01447851042012663
fcps_target,0.75,0.1443,15,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.062362191381559996,0.014457742126852535
fcps_target,0.75,0.1443,20,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06126702735888876,0.013630211866529109
fcps_target,1.0,0.1924,2,0.1924,0.015584415584415584,0.8304868130591379,0.07344034220415588,0.3016190875122009,0.3184961307026918,0.29333333333333333,0.36172426576668104
fcps_target,1.0,0.1924,3,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.6147619047619047,0.18546014356892887
fcps_target,1.0,0.1924,5,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.26818546315113817,0.10171577647713945
fcps_target,1.0,0.1924,7,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.11531112814833747,0.028347135699232837
fcps_target,1.0,0.1924,10,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.07139242986329009,0.01654470488870397
fcps_target,1.0,0.1924,15,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06304270807839447,0.015396058343785437
fcps_target,1.0,0.1924,20,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06253850639772221,0.014582564980876043
fcps_target,1.5,0.2885,2,0.1924,0.015584415584415584,0.8304868130591379,0.07344034220415588,0.3016190875122009,0.3184961307026918,0.32,0.39191835884530857
fcps_target,1.5,0.2885,3,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.96,0.07999999999999999
fcps_target,1.5,0.2885,5,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.9199999999999999,0.0979795897113271
fcps_target,1.5,0.2885,7,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.7290476190476192,0.10061488959925512
fcps_target,1.5,0.2885,10,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.3416666666666667,0.07490735018081411
fcps_target,1.5,0.2885,15,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.09885893595778061,0.028259457235681164
fcps_target,1.5,0.2885,20,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.06853277919196572,0.017507622256858788
fcps_target,2.0,0.3847,2,0.1924,0.015584415584415584,0.8304868130591379,0.07344034220415588,0.3016190875122009,0.3184961307026918,0.32,0.39191835884530857
fcps_target,2.0,0.3847,3,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,1.0,0.0
fcps_target,2.0,0.3847,5,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,1.0,0.0
fcps_target,2.0,0.3847,7,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,1.0,0.0
fcps_target,2.0,0.3847,10,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.9314285714285715,0.08590455073355949
fcps_target,2.0,0.3847,15,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.6799999999999999,0.12308948130593153
fcps_target,2.0,0.3847,20,0.1924,0.015584415584415584,1.0,0.0,1.0,0.0,0.14164332399626517,0.04274835711875566
fcps_target,3.0,0.5771,2,0.1924,0.015584415584415584,0.8304868130591379,0.07344034220415588,0.3016190875122009,0.3184961307026918,0.32,0.39191835884530857
